__time,/fmu/in/actuator_motors/control[0],/fmu/in/actuator_motors/control[10],/fmu/in/actuator_motors/control[11],/fmu/in/actuator_motors/control[1],/fmu/in/actuator_motors/control[2],/fmu/in/actuator_motors/control[3],/fmu/in/actuator_motors/control[4],/fmu/in/actuator_motors/control[5],/fmu/in/actuator_motors/control[6],/fmu/in/actuator_motors/control[7],/fmu/in/actuator_motors/control[8],/fmu/in/actuator_motors/control[9],/fmu/in/actuator_motors/reversible_flags,/fmu/in/actuator_motors/timestamp,/fmu/in/actuator_motors/timestamp_sample,/fmu/out/actuator_outputs/noutputs,/fmu/out/actuator_outputs/output[0],/fmu/out/actuator_outputs/output[10],/fmu/out/actuator_outputs/output[11],/fmu/out/actuator_outputs/output[12],/fmu/out/actuator_outputs/output[13],/fmu/out/actuator_outputs/output[14],/fmu/out/actuator_outputs/output[15],/fmu/out/actuator_outputs/output[1],/fmu/out/actuator_outputs/output[2],/fmu/out/actuator_outputs/output[3],/fmu/out/actuator_outputs/output[4],/fmu/out/actuator_outputs/output[5],/fmu/out/actuator_outputs/output[6],/fmu/out/actuator_outputs/output[7],/fmu/out/actuator_outputs/output[8],/fmu/out/actuator_outputs/output[9],/fmu/out/actuator_outputs/timestamp,/fmu/out/sensor_combined/accel_calibration_count,/fmu/out/sensor_combined/accelerometer_clipping,/fmu/out/sensor_combined/accelerometer_integral_dt,/fmu/out/sensor_combined/accelerometer_m_s2[0],/fmu/out/sensor_combined/accelerometer_m_s2[1],/fmu/out/sensor_combined/accelerometer_m_s2[2],/fmu/out/sensor_combined/accelerometer_timestamp_relative,/fmu/out/sensor_combined/gyro_calibration_count,/fmu/out/sensor_combined/gyro_clipping,/fmu/out/sensor_combined/gyro_integral_dt,/fmu/out/sensor_combined/gyro_rad[0],/fmu/out/sensor_combined/gyro_rad[1],/fmu/out/sensor_combined/gyro_rad[2],/fmu/out/sensor_combined/timestamp,/fmu/out/vehicle_attitude/delta_q_reset[0],/fmu/out/vehicle_attitude/delta_q_reset[1],/fmu/out/vehicle_attitude/delta_q_reset[2],/fmu/out/vehicle_attitude/delta_q_reset[3],/fmu/out/vehicle_attitude/q[0],/fmu/out/vehicle_attitude/q[1],/fmu/out/vehicle_attitude/q[2],/fmu/out/vehicle_attitude/q[3],/fmu/out/vehicle_attitude/quat_reset_counter,/fmu/out/vehicle_attitude/timestamp,/fmu/out/vehicle_attitude/timestamp_sample,/fmu/out/vehicle_local_position/ax,/fmu/out/vehicle_local_position/ay,/fmu/out/vehicle_local_position/az,/fmu/out/vehicle_local_position/dead_reckoning,/fmu/out/vehicle_local_position/delta_heading,/fmu/out/vehicle_local_position/delta_vxy[0],/fmu/out/vehicle_local_position/delta_vxy[1],/fmu/out/vehicle_local_position/delta_vz,/fmu/out/vehicle_local_position/delta_xy[0],/fmu/out/vehicle_local_position/delta_xy[1],/fmu/out/vehicle_local_position/delta_z,/fmu/out/vehicle_local_position/dist_bottom,/fmu/out/vehicle_local_position/dist_bottom_sensor_bitfield,/fmu/out/vehicle_local_position/dist_bottom_valid,/fmu/out/vehicle_local_position/eph,/fmu/out/vehicle_local_position/epv,/fmu/out/vehicle_local_position/evh,/fmu/out/vehicle_local_position/evv,/fmu/out/vehicle_local_position/heading,/fmu/out/vehicle_local_position/heading_good_for_control,/fmu/out/vehicle_local_position/heading_reset_counter,/fmu/out/vehicle_local_position/heading_var,/fmu/out/vehicle_local_position/ref_timestamp,/fmu/out/vehicle_local_position/tilt_var,/fmu/out/vehicle_local_position/timestamp,/fmu/out/vehicle_local_position/timestamp_sample,/fmu/out/vehicle_local_position/unaided_heading,/fmu/out/vehicle_local_position/v_xy_valid,/fmu/out/vehicle_local_position/v_z_valid,/fmu/out/vehicle_local_position/vx,/fmu/out/vehicle_local_position/vxy_reset_counter,/fmu/out/vehicle_local_position/vy,/fmu/out/vehicle_local_position/vz,/fmu/out/vehicle_local_position/vz_reset_counter,/fmu/out/vehicle_local_position/x,/fmu/out/vehicle_local_position/xy_global,/fmu/out/vehicle_local_position/xy_reset_counter,/fmu/out/vehicle_local_position/xy_valid,/fmu/out/vehicle_local_position/y,/fmu/out/vehicle_local_position/z,/fmu/out/vehicle_local_position/z_deriv,/fmu/out/vehicle_local_position/z_global,/fmu/out/vehicle_local_position/z_reset_counter,/fmu/out/vehicle_local_position/z_valid,/fmu/out/vehicle_odometry/angular_velocity[0],/fmu/out/vehicle_odometry/angular_velocity[1],/fmu/out/vehicle_odometry/angular_velocity[2],/fmu/out/vehicle_odometry/orientation_variance[0],/fmu/out/vehicle_odometry/orientation_variance[1],/fmu/out/vehicle_odometry/orientation_variance[2],/fmu/out/vehicle_odometry/pose_frame,/fmu/out/vehicle_odometry/position[0],/fmu/out/vehicle_odometry/position[1],/fmu/out/vehicle_odometry/position[2],/fmu/out/vehicle_odometry/position_variance[0],/fmu/out/vehicle_odometry/position_variance[1],/fmu/out/vehicle_odometry/position_variance[2],/fmu/out/vehicle_odometry/q[0],/fmu/out/vehicle_odometry/q[1],/fmu/out/vehicle_odometry/q[2],/fmu/out/vehicle_odometry/q[3],/fmu/out/vehicle_odometry/quality,/fmu/out/vehicle_odometry/reset_counter,/fmu/out/vehicle_odometry/timestamp,/fmu/out/vehicle_odometry/timestamp_sample,/fmu/out/vehicle_odometry/velocity[0],/fmu/out/vehicle_odometry/velocity[1],/fmu/out/vehicle_odometry/velocity[2],/fmu/out/vehicle_odometry/velocity_frame,/fmu/out/vehicle_odometry/velocity_variance[0],/fmu/out/vehicle_odometry/velocity_variance[1],/fmu/out/vehicle_odometry/velocity_variance[2],m_0,m_1,m_2,m_3,pz
1721040010.851684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,6008.000000000,0.022863852,-0.025386168,-9.813243866,0.000000000,1.000000000,0.000000000,6008.000000000,-0.003409736,0.001600139,-0.003496354,1721040010868594.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.851696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,0.999973595,0.000165364,-0.007034217,-0.001827689,0.000000000,1721040010857235.000000000,1721040010856578.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.851714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,0.999973595,0.000150463,-0.007037652,-0.001822133,0.000000000,1721040010868911.000000000,1721040010868594.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.851725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.112211160,-0.220074728,0.031486742,1.000000000,0.000000000,0.008333903,-0.006738368,0.002460076,0.000000000,0.000000000,0.000000000,0.049045116,0.000000000,1.000000000,0.012732545,0.304306954,0.040501259,0.058245245,-0.003657978,0.000000000,0.000000000,0.006829852,0.000000000,0.000156777,1721040010857542.000000000,1721040010856578.000000000,0.011819791,0.000000000,1.000000000,0.000272036,5.000000000,-0.000573854,0.203812003,1.000000000,-0.014715001,0.000000000,5.000000000,0.000000000,-0.013978985,0.003742313,0.000220024,0.000000000,1.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.851771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007762922,-0.002241820,-0.003699977,0.000078693,0.000079350,0.006828586,1.000000000,-0.014715001,-0.013978985,0.003742313,0.000081058,0.000081059,0.092602722,0.999973595,0.000165364,-0.007034217,-0.001827689,0.000000000,8.000000000,1721040010857550.000000000,1721040010856578.000000000,0.000272036,-0.000573854,0.203812003,1.000000000,0.000820162,0.000820190,0.003392508,,,,,-0.003742313
1721040010.851845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011773732,0.214205563,0.110846952,1.000000000,0.000000000,0.008333903,-0.006738368,0.002460076,0.000000000,0.000000000,0.000000000,0.051308516,0.000000000,1.000000000,0.013055705,0.304555058,0.041060023,0.058380939,-0.003646658,0.000000000,0.000000000,0.006830936,0.000000000,0.000156841,1721040010869212.000000000,1721040010868594.000000000,0.011836651,0.000000000,1.000000000,-0.000034858,5.000000000,0.000926249,0.203515217,1.000000000,-0.014720027,0.000000000,5.000000000,0.000000000,-0.013980835,0.003522476,-0.000229621,0.000000000,1.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.851864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.109001510,0.177838236,0.111222088,1.000000000,0.000000000,0.008333903,-0.006738368,0.002460076,0.000000000,0.000000000,0.000000000,0.053832002,0.000000000,1.000000000,0.013402798,0.304815710,0.041657072,0.058529504,-0.003654245,0.000000000,0.000000000,0.006832071,0.000000000,0.000156911,1721040010880664.000000000,1721040010879608.000000000,0.011834452,0.000000000,1.000000000,0.000653420,5.000000000,0.001800991,0.203563690,1.000000000,-0.014722634,0.000000000,5.000000000,0.000000000,-0.013970016,0.003239000,-0.000216430,0.000000000,1.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.851882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003858700,0.002450139,0.003115852,0.000078729,0.000079382,0.006829666,1.000000000,-0.014720027,-0.013980835,0.003522476,0.000085225,0.000085226,0.092753783,0.999973595,0.000150463,-0.007037652,-0.001822133,0.000000000,8.000000000,1721040010869218.000000000,1721040010868594.000000000,-0.000034858,0.000926249,0.203515217,1.000000000,0.000842941,0.000842984,0.003408334,,,,,-0.003522476
1721040010.851909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,5006.000000000,0.018611666,-0.274301380,-9.852564812,0.000000000,1.000000000,0.000000000,5006.000000000,0.002397262,-0.001500189,-0.007112427,1721040010873600.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.851919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,0.999973595,0.000152841,-0.007040449,-0.001824793,0.000000000,1721040010874877.000000000,1721040010873600.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.852189,,,,,,,,,,,,,,,,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,551.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1721040010885189.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.180208412,-0.039240000,-0.039240000,-0.039240000,
1721040010.852232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005302873,0.003712888,0.000101607,0.000078764,0.000079417,0.006830802,1.000000000,-0.014722634,-0.013970016,0.003239000,0.000089817,0.000089818,0.092912622,0.999973655,0.000134426,-0.007030429,-0.001826041,0.000000000,8.000000000,1721040010880669.000000000,1721040010879608.000000000,0.000653420,0.001800991,0.203563690,1.000000000,0.000867645,0.000867666,0.003425703,,,,,-0.003239000
1721040010.852700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,5007.000000000,0.032693986,-0.214705944,-9.861879349,0.000000000,1.000000000,0.000000000,5007.000000000,-0.000581946,-0.000125557,-0.006619521,1721040010890623.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.852736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,0.999973714,0.000115360,-0.007024131,-0.001825972,0.000000000,1721040010892001.000000000,1721040010890623.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.853577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021331996,0.024189537,0.062289547,1.000000000,0.000000000,0.008333903,-0.006738368,0.002460076,0.000000000,0.000000000,0.000000000,0.056137659,0.000000000,1.000000000,0.013759187,0.305077672,0.042251728,0.058676891,-0.003653838,0.000000000,0.000000000,0.006833205,0.000000000,0.000156981,1721040010892301.000000000,1721040010890623.000000000,0.011839893,0.000000000,1.000000000,0.000959877,5.000000000,0.001620606,0.203243732,1.000000000,-0.014717829,0.000000000,5.000000000,0.000000000,-0.013953328,0.002998866,-0.000451649,0.000000000,1.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.854024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001030920,0.000724448,-0.000007315,0.000078792,0.000079451,0.006831943,1.000000000,-0.014717829,-0.013953328,0.002998866,0.000094657,0.000094658,0.093072385,0.999973714,0.000115360,-0.007024131,-0.001825972,0.000000000,8.000000000,1721040010892310.000000000,1721040010890623.000000000,0.000959877,0.001620606,0.203243732,1.000000000,0.000892603,0.000892606,0.003442978,,,,,-0.002998866
1721040010.868430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,6008.000000000,-0.117675550,-0.293339700,-9.899800301,0.000000000,1.000000000,0.000000000,6008.000000000,0.006550797,-0.005940896,-0.008064918,1721040010902639.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.868490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,6008.000000000,-0.057483561,-0.044657946,-9.766009331,0.000000000,1.000000000,0.000000000,6008.000000000,0.001992811,-0.001203425,0.004482499,1721040010908647.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.868507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,0.999973595,0.000150845,-0.007043304,-0.001836435,0.000000000,1721040010903266.000000000,1721040010902639.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.868525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,0.999973536,0.000152970,-0.007045436,-0.001804382,0.000000000,1721040010909111.000000000,1721040010908647.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.868535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.128396899,-0.053186387,0.022231182,1.000000000,0.000000000,0.008333903,-0.006738368,0.002460076,0.000000000,0.000000000,0.000000000,0.058335982,0.000000000,1.000000000,0.014131997,0.305346131,0.042863470,0.058828622,-0.003675271,0.000000000,0.000000000,0.006834365,0.000000000,0.000157055,1721040010903574.000000000,1721040010902639.000000000,0.011824799,0.000000000,1.000000000,-0.000430772,5.000000000,-0.000122895,0.202821687,1.000000000,-0.014718095,0.000000000,5.000000000,0.000000000,-0.013948885,0.003061348,-0.000676157,0.000000000,1.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.868568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006101831,-0.005090893,-0.001452712,0.000078835,0.000079488,0.006833097,1.000000000,-0.014718095,-0.013948885,0.003061348,0.000099856,0.000099857,0.093236260,0.999973595,0.000150845,-0.007043304,-0.001836435,0.000000000,8.000000000,1721040010903580.000000000,1721040010902639.000000000,-0.000430772,-0.000122895,0.202821687,1.000000000,0.000918620,0.000918657,0.003460807,,,,,-0.003061348
1721040010.868614,,,,,,,,,,,,,,,,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,767.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1721040010904211.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.280148510,-0.039240000,-0.039240000,-0.039240000,
1721040010.871614,0.280000001,0.000000000,0.000000000,-0.579999983,-0.439999998,-0.419999987,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1721040010871408.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.874045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076022238,0.185025468,0.064601399,1.000000000,0.000000000,0.008333903,-0.006738368,0.002460076,0.000000000,0.000000000,0.000000000,0.057045612,0.000000000,1.000000000,0.014482802,0.304435730,0.043393221,0.058923941,-0.003297571,0.000000000,0.000000000,0.006835431,0.000000000,0.000157116,1721040010915274.000000000,1721040010914655.000000000,0.012207097,0.000000000,1.000000000,-0.000390531,5.000000000,0.002141509,0.203298092,1.000000000,-0.014728917,0.000000000,5.000000000,0.000000000,-0.013938131,0.003150199,-0.000072771,0.000000000,1.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.874697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007362720,-0.000654562,0.052625563,0.000078867,0.000079519,0.006834161,1.000000000,-0.014728917,-0.013938131,0.003150199,0.000104875,0.000104877,0.092681117,0.999973834,0.000127460,-0.007048444,-0.001647764,0.000000000,8.000000000,1721040010915284.000000000,1721040010914655.000000000,-0.000390531,0.002141509,0.203298092,1.000000000,0.000941461,0.000941511,0.003472031,,,,,-0.003150199
1721040010.875434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,6008.000000000,0.086415000,-0.053900801,-9.860371590,0.000000000,1.000000000,0.000000000,6008.000000000,-0.006913756,-0.001504563,0.046013363,1721040010914653.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.876442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,0.999973834,0.000127460,-0.007048444,-0.001647764,0.000000000,1721040010914944.000000000,1721040010914653.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.886952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019123252,-0.213695332,0.055058133,1.000000000,0.000000000,0.008333903,-0.006738368,0.002460076,0.000000000,0.000000000,0.000000000,0.059207696,0.000000000,1.000000000,0.014865787,0.304700553,0.043979239,0.059071090,-0.003212817,0.000000000,0.000000000,0.006836565,0.000000000,0.000157187,1721040010926721.000000000,1721040010925668.000000000,0.012297764,0.000000000,1.000000000,-0.000179713,5.000000000,0.000080290,0.203039482,1.000000000,-0.014735222,0.000000000,5.000000000,0.000000000,-0.013926616,0.003072364,-0.000090224,0.000000000,1.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.887027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004094125,0.009339512,0.000230524,0.000078900,0.000079554,0.006835298,1.000000000,-0.014735222,-0.013926616,0.003072364,0.000110495,0.000110497,0.092842422,0.999974012,0.000153576,-0.007031010,-0.001605209,0.000000000,8.000000000,1721040010926728.000000000,1721040010925668.000000000,-0.000179713,0.000080290,0.203039482,1.000000000,0.000967065,0.000967109,0.003489394,,,,,-0.003072364
1721040010.887081,,,,,,,,,,,,,,,,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,767.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1721040010927198.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.280148510,-0.039240000,-0.039240000,-0.039240000,
1721040010.895372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,5883.000000000,0.079220399,0.050921291,-9.785406113,0.000000000,1.000000000,0.000000000,5883.000000000,-0.012415417,-0.001341134,-0.010553887,1721040010931551.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.895457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,0.999974012,0.000113657,-0.007033400,-0.001618298,0.000000000,1721040010932266.000000000,1721040010931551.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.896744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,5131.000000000,0.159837157,-0.778209388,-9.794937134,0.000000000,1.000000000,0.000000000,4677.000000000,-0.002016634,-0.000243954,-0.006687986,1721040010936228.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.896823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,0.999974012,0.000105736,-0.007032980,-0.001619743,0.000000000,1721040010938111.000000000,1721040010936228.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.898568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145847708,-0.539929152,0.130878001,1.000000000,0.000000000,0.008333903,-0.006738368,0.002460076,0.000000000,0.000000000,0.000000000,0.061439075,0.000000000,1.000000000,0.015257483,0.304966688,0.044562902,0.059217360,-0.003241216,0.000000000,0.000000000,0.006837701,0.000000000,0.000157257,1721040010938446.000000000,1721040010936228.000000000,0.012272997,0.000000000,1.000000000,0.000967292,5.000000000,-0.001006712,0.203743935,1.000000000,-0.014734682,0.000000000,5.000000000,0.000000000,-0.013921273,0.003128037,0.000950511,0.000000000,1.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.898890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002465607,0.000606050,-0.000075780,0.000078933,0.000079589,0.006836437,1.000000000,-0.014734682,-0.013921273,0.003128037,0.000116394,0.000116396,0.093004681,0.999974012,0.000105736,-0.007032980,-0.001619743,0.000000000,8.000000000,1721040010938452.000000000,1721040010936228.000000000,0.000967292,-0.001006712,0.203743935,1.000000000,0.000992921,0.000992931,0.003506696,,,,,-0.003128037
1721040010.907152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,6007.000000000,0.287420869,-0.135220245,-9.697521210,0.000000000,1.000000000,0.000000000,6008.000000000,0.007163738,0.002540343,-0.012366562,1721040010948244.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.908998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,0.999974012,0.000134082,-0.007034818,-0.001634081,0.000000000,1721040010948791.000000000,1721040010948244.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.909040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.274174452,0.103165835,0.230235279,1.000000000,0.000000000,0.008333903,-0.006738368,0.002460076,0.000000000,0.000000000,0.000000000,0.063400902,0.000000000,1.000000000,0.015648158,0.305227786,0.045122508,0.059356183,-0.003270294,0.000000000,0.000000000,0.006838810,0.000000000,0.000157325,1721040010949103.000000000,1721040010948244.000000000,0.012249399,0.000000000,1.000000000,0.001243140,5.000000000,0.000809376,0.204568610,1.000000000,-0.014732987,0.000000000,5.000000000,0.000000000,-0.013922388,0.003272393,0.002203686,0.000000000,1.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
