__time,/fmu/out/actuator_outputs/noutputs,/fmu/out/actuator_outputs/output[0],/fmu/out/actuator_outputs/output[10],/fmu/out/actuator_outputs/output[11],/fmu/out/actuator_outputs/output[12],/fmu/out/actuator_outputs/output[13],/fmu/out/actuator_outputs/output[14],/fmu/out/actuator_outputs/output[15],/fmu/out/actuator_outputs/output[1],/fmu/out/actuator_outputs/output[2],/fmu/out/actuator_outputs/output[3],/fmu/out/actuator_outputs/output[4],/fmu/out/actuator_outputs/output[5],/fmu/out/actuator_outputs/output[6],/fmu/out/actuator_outputs/output[7],/fmu/out/actuator_outputs/output[8],/fmu/out/actuator_outputs/output[9],/fmu/out/actuator_outputs/timestamp,/fmu/out/vehicle_odometry/angular_velocity[0],/fmu/out/vehicle_odometry/angular_velocity[1],/fmu/out/vehicle_odometry/angular_velocity[2],/fmu/out/vehicle_odometry/orientation_variance[0],/fmu/out/vehicle_odometry/orientation_variance[1],/fmu/out/vehicle_odometry/orientation_variance[2],/fmu/out/vehicle_odometry/pose_frame,/fmu/out/vehicle_odometry/position[0],/fmu/out/vehicle_odometry/position[1],/fmu/out/vehicle_odometry/position[2],/fmu/out/vehicle_odometry/position_variance[0],/fmu/out/vehicle_odometry/position_variance[1],/fmu/out/vehicle_odometry/position_variance[2],/fmu/out/vehicle_odometry/q[0],/fmu/out/vehicle_odometry/q[1],/fmu/out/vehicle_odometry/q[2],/fmu/out/vehicle_odometry/q[3],/fmu/out/vehicle_odometry/quality,/fmu/out/vehicle_odometry/reset_counter,/fmu/out/vehicle_odometry/timestamp,/fmu/out/vehicle_odometry/timestamp_sample,/fmu/out/vehicle_odometry/velocity[0],/fmu/out/vehicle_odometry/velocity[1],/fmu/out/vehicle_odometry/velocity[2],/fmu/out/vehicle_odometry/velocity_frame,/fmu/out/vehicle_odometry/velocity_variance[0],/fmu/out/vehicle_odometry/velocity_variance[1],/fmu/out/vehicle_odometry/velocity_variance[2],py,pz
1723722492.767199,8.000000000,977.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1076.000000000,300.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722492755571.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722492.775877,8.000000000,984.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1073.000000000,303.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722492765572.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722492.779971,,,,,,,,,,,,,,,,,,,-0.000813099,-0.621600747,-0.215834901,0.000170500,0.001147885,0.027034771,1.000000000,29.011344910,8.095014572,-2.020593405,11.081577301,11.050777435,0.147185504,0.992219806,0.021334529,-0.008288735,-0.122376643,0.000000000,18.000000000,1723722492766195.000000000,1723722492765348.000000000,-0.380635411,0.129120156,-0.221397877,1.000000000,0.443973333,0.441112608,0.021452390,-8.095014572,2.020593405
1723722492.796737,8.000000000,996.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1063.000000000,298.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722492775586.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722492.796992,,,,,,,,,,,,,,,,,,,0.046359427,-0.574837208,-0.173312664,0.000166900,0.001178099,0.027010188,1.000000000,29.007068634,8.096468925,-2.020729065,11.135415077,11.104393005,0.146443680,0.992050231,0.021189138,-0.011639813,-0.123498634,0.000000000,18.000000000,1723722492777788.000000000,1723722492776863.000000000,-0.379236430,0.123771697,-0.219397262,1.000000000,0.445311040,0.442472935,0.021330532,-8.096468925,2.020729065
1723722492.797370,8.000000000,1014.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1072.000000000,329.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722492785112.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722492.797385,,,,,,,,,,,,,,,,,,,0.084423155,-0.506817460,-0.146546960,0.000162906,0.001199135,0.026994992,1.000000000,29.003194809,8.097664833,-2.020719290,11.183776855,11.152554512,0.147354066,0.991886318,0.021266209,-0.014659991,-0.124476977,0.000000000,18.000000000,1723722492789249.000000000,1723722492788378.000000000,-0.376666665,0.123140365,-0.219381660,1.000000000,0.446629077,0.443681508,0.021341057,-8.097664833,2.020719290
1723722492.805127,8.000000000,1016.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1074.000000000,325.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722492795612.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722492.809126,,,,,,,,,,,,,,,,,,,0.082024783,-0.434715360,-0.144338697,0.000159764,0.001208974,0.026990198,1.000000000,28.998847961,8.098912239,-2.021109343,11.233944893,11.202511787,0.148300290,0.991730034,0.021390537,-0.017267423,-0.125362650,0.000000000,18.000000000,1723722492800720.000000000,1723722492799892.000000000,-0.374386936,0.117772356,-0.219348595,1.000000000,0.448025435,0.444930643,0.021352394,-8.098912239,2.021109343
1723722492.817165,8.000000000,1030.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1085.000000000,346.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722492805122.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722492.827649,,,,,,,,,,,,,,,,,,,0.050974995,-0.369614929,-0.132913262,0.000157990,0.001201804,0.027000953,1.000000000,28.994913101,8.099922180,-2.021384478,11.281839371,11.250202179,0.149206147,0.991593301,0.021457506,-0.019382045,-0.126122072,0.000000000,18.000000000,1723722492812734.000000000,1723722492810907.000000000,-0.372893900,0.114085935,-0.218916476,1.000000000,0.449320853,0.446109086,0.021361960,-8.099922180,2.021384478
1723722492.830037,8.000000000,1038.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1091.000000000,364.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722492815645.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722492.834080,,,,,,,,,,,,,,,,,,,0.011950457,-0.314128757,-0.110232607,0.000156995,0.001166292,0.027039293,1.000000000,28.990949631,8.100906372,-2.021751881,11.330449104,11.298603058,0.150127441,0.991470456,0.021379931,-0.021267297,-0.126795039,0.000000000,18.000000000,1723722492824244.000000000,1723722492822422.000000000,-0.373097539,0.113860831,-0.218737364,1.000000000,0.450543612,0.447279036,0.021371590,-8.100906372,2.021751881
1723722492.834342,8.000000000,1050.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1091.000000000,370.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722492825661.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722492.847759,8.000000000,1054.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1095.000000000,392.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722492835663.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722492.848125,,,,,,,,,,,,,,,,,,,-0.029160328,-0.268839717,-0.083309583,0.000155538,0.001090968,0.027118007,1.000000000,28.986192703,8.102146149,-2.022653103,11.381427765,11.349362373,0.151095331,0.991362631,0.021097960,-0.022974394,-0.127386272,0.000000000,18.000000000,1723722492835755.000000000,1723722492834938.000000000,-0.373020321,0.110121988,-0.219871178,1.000000000,0.451704234,0.448471576,0.021380706,-8.102146149,2.022653103
1723722492.855387,8.000000000,1061.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1086.000000000,404.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722492845672.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722492.855399,,,,,,,,,,,,,,,,,,,-0.051967639,-0.264381498,-0.042904992,0.000152794,0.000963499,0.027250227,1.000000000,28.982255936,8.103129387,-2.023119450,11.434517860,11.402224541,0.152105242,0.991291106,0.020674754,-0.024426701,-0.127741858,0.000000000,18.000000000,1723722492847321.000000000,1723722492846453.000000000,-0.373746902,0.110975802,-0.221094668,1.000000000,0.452984840,0.449753016,0.021388447,-8.103129387,2.023119450
1723722492.868066,8.000000000,1059.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1085.000000000,428.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722492855685.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722492.868429,,,,,,,,,,,,,,,,,,,-0.089196049,-0.291844755,-0.012191324,0.000149114,0.000822880,0.027396416,1.000000000,28.977960587,8.104196548,-2.023225069,11.486142159,11.453626633,0.151208609,0.991240919,0.020025883,-0.025984190,-0.127927259,0.000000000,18.000000000,1723722492858867.000000000,1723722492857843.000000000,-0.374833375,0.109554186,-0.221233919,1.000000000,0.454303443,0.451015711,0.021256423,-8.104196548,2.023225069
1723722492.870936,8.000000000,1074.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1082.000000000,454.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722492865697.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722492.879164,,,,,,,,,,,,,,,,,,,-0.128933892,-0.317232788,0.022459609,0.000144292,0.000681715,0.027544256,1.000000000,28.974002838,8.105123520,-2.023259640,11.535457611,11.502729416,0.152140006,0.991213202,0.019100271,-0.027698819,-0.127923965,0.000000000,18.000000000,1723722492870265.000000000,1723722492869482.000000000,-0.377518922,0.110965863,-0.222016886,1.000000000,0.455612749,0.452225924,0.021265035,-8.105123520,2.023259640
1723722492.883516,8.000000000,1070.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1076.000000000,468.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722492875710.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722492.893075,,,,,,,,,,,,,,,,,,,-0.159775645,-0.350363344,0.053033911,0.000138129,0.000556459,0.027677594,1.000000000,28.970077515,8.105998039,-2.023392916,11.586620331,11.553669930,0.153107971,0.991200328,0.018003512,-0.029475540,-0.127785593,0.000000000,18.000000000,1723722492882358.000000000,1723722492880497.000000000,-0.380064219,0.112499058,-0.222174138,1.000000000,0.456999481,0.453470916,0.021276975,-8.105998039,2.023392916
1723722492.893145,8.000000000,1073.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1069.000000000,478.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722492885733.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722492.906280,,,,,,,,,,,,,,,,,,,-0.157364100,-0.389341682,0.048456974,0.000131208,0.000452169,0.027790651,1.000000000,28.965778351,8.107026100,-2.023873568,11.635725975,11.602558136,0.154039457,0.991181254,0.016796973,-0.031536140,-0.127605855,0.000000000,18.000000000,1723722492893838.000000000,1723722492892012.000000000,-0.384569257,0.116967507,-0.221224904,1.000000000,0.458221316,0.454660028,0.021285273,-8.107026100,2.023873568
1723722492.906599,8.000000000,1057.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1052.000000000,464.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722492895250.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722492.919822,8.000000000,1050.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1033.000000000,468.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722492905261.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722492.920124,,,,,,,,,,,,,,,,,,,-0.124310195,-0.441457003,0.053009197,0.000123423,0.000363561,0.027888905,1.000000000,28.961849213,8.107968330,-2.024213314,11.685561180,11.652173996,0.154986620,0.991146326,0.015709287,-0.033870220,-0.127416909,0.000000000,18.000000000,1723722492905361.000000000,1723722492903526.000000000,-0.389116317,0.123782761,-0.220485047,1.000000000,0.459471047,0.455843121,0.021294953,-8.107968330,2.024213314
1723722492.927933,8.000000000,1025.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1006.000000000,449.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722492915260.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722492.927989,,,,,,,,,,,,,,,,,,,-0.070359387,-0.524404407,0.050861876,0.000114931,0.000288817,0.027974255,1.000000000,28.957536697,8.109142303,-2.024797440,11.741766930,11.708132744,0.156055868,0.991080701,0.014844234,-0.036664747,-0.127257198,0.000000000,18.000000000,1723722492916912.000000000,1723722492915041.000000000,-0.391599089,0.132223457,-0.220979348,1.000000000,0.460812122,0.457194567,0.021307852,-8.109142303,2.024797440
1723722492.931791,8.000000000,1016.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,986.000000000,448.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722492925275.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722492.935981,,,,,,,,,,,,,,,,,,,-0.014670476,-0.607384205,0.048550840,0.000107584,0.000237761,0.028034557,1.000000000,28.953205109,8.110382080,-2.025484562,11.792531013,11.758672714,0.157024786,0.990973413,0.014173549,-0.040286832,-0.127074048,0.000000000,18.000000000,1723722492928427.000000000,1723722492927558.000000000,-0.393305540,0.138636634,-0.221784547,1.000000000,0.462094426,0.458406866,0.021320585,-8.110382080,2.025484562
1723722492.943579,8.000000000,998.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,972.000000000,435.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722492935290.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722492.949236,,,,,,,,,,,,,,,,,,,0.005397811,-0.654525936,0.024659058,0.000101935,0.000203220,0.028076714,1.000000000,28.948942184,8.111716270,-2.026251078,11.845178604,11.811085701,0.158031419,0.990840912,0.013684268,-0.043933079,-0.126952440,0.000000000,18.000000000,1723722492939941.000000000,1723722492938947.000000000,-0.394587100,0.142179072,-0.222542137,1.000000000,0.463341385,0.459692001,0.021331798,-8.111716270,2.026251078
1723722492.951442,8.000000000,997.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,976.000000000,450.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722492945300.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722492.961645,,,,,,,,,,,,,,,,,,,-0.011049178,-0.666960061,0.015000107,0.000098365,0.000181885,0.028103454,1.000000000,28.945068359,8.112971306,-2.026170015,11.895732880,11.861415863,0.156972453,0.990691543,0.013145870,-0.047576547,-0.126862362,0.000000000,18.000000000,1723722492951945.000000000,1723722492949962.000000000,-0.395466685,0.139069349,-0.221490309,1.000000000,0.464468688,0.460914761,0.021191534,-8.112971306,2.026170015
1723722492.961969,8.000000000,980.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,979.000000000,442.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722492955322.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722492.973743,,,,,,,,,,,,,,,,,,,-0.071809836,-0.641947567,0.010050180,0.000097468,0.000170977,0.028117104,1.000000000,28.940711975,8.114408493,-2.026480675,11.945315361,11.910781860,0.157912910,0.990523398,0.012409761,-0.051306136,-0.126795471,0.000000000,18.000000000,1723722492963404.000000000,1723722492961602.000000000,-0.393552750,0.138644218,-0.219512984,1.000000000,0.465670496,0.462067753,0.021205893,-8.114408493,2.026480675
1723722492.974643,8.000000000,990.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,982.000000000,449.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722492965341.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722492.991774,,,,,,,,,,,,,,,,,,,-0.095057845,-0.563056707,0.022718823,0.000099448,0.000165706,0.028122371,1.000000000,28.936813354,8.115766525,-2.026612043,11.998507500,11.963740349,0.158923209,0.990357161,0.011525925,-0.054594669,-0.126804307,0.000000000,18.000000000,1723722492974934.000000000,1723722492973116.000000000,-0.389133662,0.145468086,-0.216228649,1.000000000,0.466827393,0.463320583,0.021218505,-8.115766525,2.026612043
1723722492.992033,8.000000000,991.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1011.000000000,466.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722492975350.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722492.994931,8.000000000,994.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1021.000000000,457.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722492985352.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722492.995502,,,,,,,,,,,,,,,,,,,-0.155158535,-0.444509625,0.018101843,0.000104825,0.000164797,0.028119972,1.000000000,28.932525635,8.117313385,-2.026952982,12.054187775,12.019176483,0.159982577,0.990203440,0.010220031,-0.057415139,-0.126870736,0.000000000,18.000000000,1723722492986518.000000000,1723722492985508.000000000,-0.389388740,0.143713176,-0.213610724,1.000000000,0.468033135,0.464634150,0.021231782,-8.117313385,2.026952982
1723722493.007206,8.000000000,1012.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1041.000000000,495.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722492995373.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.007552,,,,,,,,,,,,,,,,,,,-0.269918919,-0.344616055,-0.013506905,0.000112092,0.000166414,0.028113063,1.000000000,28.928205490,8.118940353,-2.027369976,12.107765198,12.072521210,0.161004558,0.990092278,0.008490114,-0.059347317,-0.126977205,0.000000000,18.000000000,1723722492998023.000000000,1723722492997147.000000000,-0.392472833,0.138877973,-0.212132409,1.000000000,0.469214469,0.465911031,0.021244004,-8.118940353,2.027369976
1723722493.022518,8.000000000,1012.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1063.000000000,511.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493005378.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.022877,8.000000000,1023.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1064.000000000,530.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493015394.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.022891,,,,,,,,,,,,,,,,,,,-0.374139488,-0.253899306,0.022361893,0.000120663,0.000169059,0.028103728,1.000000000,28.924194336,8.120412827,-2.027664185,12.158922195,12.123456955,0.161982894,0.990033925,0.006295594,-0.060651813,-0.126943454,0.000000000,18.000000000,1723722493009487.000000000,1723722493008662.000000000,-0.396777004,0.135770261,-0.211116567,1.000000000,0.470439583,0.467140734,0.021256696,-8.120412827,2.027664185
1723722493.174492,,,,,,,,,,,,,,,,,,,-0.436101079,-0.207779050,0.058869276,0.000129622,0.000171767,0.028094044,1.000000000,28.919769287,8.122021675,-2.028216362,12.213158607,12.177459717,0.163021535,0.990005493,0.003773612,-0.061565176,-0.126825154,0.000000000,18.000000000,1723722493021055.000000000,1723722493020052.000000000,-0.396198571,0.137265399,-0.207940161,1.000000000,0.471654475,0.468445480,0.021268897,-8.122021675,2.028216362
1723722493.186210,8.000000000,1019.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1064.000000000,556.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493035425.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.186231,8.000000000,1028.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1066.000000000,566.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493045441.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.186238,,,,,,,,,,,,,,,,,,,-0.488191843,-0.196076587,0.074429326,0.000137969,0.000173833,0.028085470,1.000000000,28.915632248,8.123606682,-2.028706074,12.263800621,12.227885246,0.163994029,0.989979029,0.000991836,-0.062338259,-0.126706749,0.000000000,18.000000000,1723722493033009.000000000,1723722493031191.000000000,-0.393897921,0.141003937,-0.205628604,1.000000000,0.472802937,0.469657719,0.021278994,-8.123606682,2.028706074
1723722493.186251,,,,,,,,,,,,,,,,,,,-0.484960884,-0.185820103,0.081248373,0.000146406,0.000175068,0.028077640,1.000000000,28.911563873,8.125159264,-2.028465033,12.315776825,12.279642105,0.162811190,0.989956379,-0.001982268,-0.063056104,-0.126516983,0.000000000,18.000000000,1723722493044567.000000000,1723722493042706.000000000,-0.393330008,0.139279604,-0.204066128,1.000000000,0.474046797,0.470910907,0.021130765,-8.125159264,2.028465033
1723722493.186264,8.000000000,1025.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1058.000000000,560.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493055443.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.186271,,,,,,,,,,,,,,,,,,,-0.447370738,-0.168094322,0.081644006,0.000154798,0.000174877,0.028071584,1.000000000,28.907112122,8.126903534,-2.028436661,12.374988556,12.338603020,0.163935617,0.989941359,-0.004739942,-0.063699640,-0.126238734,0.000000000,18.000000000,1723722493056041.000000000,1723722493054221.000000000,-0.391506344,0.141388953,-0.203516945,1.000000000,0.475420594,0.472353578,0.021144135,-8.126903534,2.028436661
1723722493.187162,8.000000000,1030.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1055.000000000,554.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493065455.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.187177,8.000000000,1026.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1059.000000000,558.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493075468.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.187184,,,,,,,,,,,,,,,,,,,-0.387074769,-0.140325174,0.069694988,0.000162599,0.000173637,0.028066887,1.000000000,28.902688980,8.128689766,-2.028518438,12.427056313,12.390451431,0.164927691,0.989929199,-0.007329223,-0.064275771,-0.125917643,0.000000000,18.000000000,1723722493067604.000000000,1723722493066612.000000000,-0.388541937,0.144456446,-0.201441586,1.000000000,0.476699233,0.473623812,0.021154439,-8.128689766,2.028518438
1723722493.187192,,,,,,,,,,,,,,,,,,,-0.344085544,-0.114817224,0.085222416,0.000171685,0.000171204,0.028062195,1.000000000,28.898674011,8.130386353,-2.028493643,12.481667519,12.444831848,0.165969580,0.989932120,-0.009265420,-0.064656913,-0.125571594,0.000000000,18.000000000,1723722493079553.000000000,1723722493077251.000000000,-0.388391137,0.148449793,-0.199615031,1.000000000,0.477988034,0.474944949,0.021164907,-8.130386353,2.028493643
1723722493.187207,8.000000000,1032.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1055.000000000,569.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493085484.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.187214,8.000000000,1022.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1057.000000000,576.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493095494.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.187219,,,,,,,,,,,,,,,,,,,-0.330522448,-0.100209244,0.102722310,0.000182557,0.000167368,0.028057065,1.000000000,28.894298553,8.132231712,-2.028761864,12.534983635,12.497923851,0.166988924,0.989943743,-0.011428812,-0.065009154,-0.125118345,0.000000000,18.000000000,1723722493090600.000000000,1723722493089767.000000000,-0.388121814,0.150105923,-0.198680475,1.000000000,0.479302019,0.476248771,0.021174485,-8.132231712,2.028761864
1723722493.187227,,,,,,,,,,,,,,,,,,,-0.311171621,-0.116850153,0.121372685,0.000194733,0.000162752,0.028051337,1.000000000,28.889938354,8.134057999,-2.029145241,12.586701393,12.549424171,0.167979762,0.989956081,-0.013330117,-0.065409072,-0.124623142,0.000000000,18.000000000,1723722493102099.000000000,1723722493101282.000000000,-0.388052464,0.150395721,-0.197323635,1.000000000,0.480569512,0.477502912,0.021183254,-8.134057999,2.029145241
1723722493.187238,8.000000000,1026.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1043.000000000,588.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493105518.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.189913,8.000000000,1022.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1038.000000000,592.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493115534.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.189920,8.000000000,1022.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1028.000000000,595.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493125541.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722493.189928,,,,,,,,,,,,,,,,,,,-0.296137065,-0.153466508,0.128024757,0.000209818,0.000157930,0.028043047,1.000000000,28.886032104,8.135673523,-2.029383421,12.642183304,12.604672432,0.169043690,0.989957571,-0.015109470,-0.065974981,-0.124108702,0.000000000,18.000000000,1723722493114125.000000000,1723722493112176.000000000,-0.389755219,0.150374249,-0.197276354,1.000000000,0.481965661,0.478844821,0.021193530,-8.135673523,2.029383421
1723722493.189937,,,,,,,,,,,,,,,,,,,-0.253611624,-0.178758487,0.131860748,0.000228092,0.000154159,0.028030369,1.000000000,28.882083893,8.137240410,-2.028969526,12.695455551,12.657721519,0.167749852,0.989961088,-0.016828969,-0.066762783,-0.123437032,0.000000000,18.000000000,1723722493125713.000000000,1723722493123811.000000000,-0.390696913,0.150687575,-0.195223853,1.000000000,0.483356118,0.480134666,0.021036629,-8.137240410,2.028969526
1723722493.189949,8.000000000,1015.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,109.000000000,1023.000000000,594.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722493135546.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
