,t,q_w,q_x,q_y,q_z,w_x,w_y,w_z,motor_FR,motor_BR,motor_BL,motor_FL
497,24.85,0.9955678849161443,-9.445733420770293e-05,0.094045636157886,-1.669587187602848e-05,0.0006059305817749232,-0.011512302515638414,-1.8065034968896133e-05,0.00013566356135197833,0.00014115814756953746,0.00010628816937908095,0.00015727354809436396
498,24.900000000000002,0.9955948170655664,-7.972372623999107e-05,0.09376010821403577,-1.8483266760209793e-05,0.0005815682262710584,-0.011427576831001672,-1.558697550786437e-05,0.00013862099230494215,0.00013579882427546813,0.00010253243291979151,0.00015863109823288524
499,24.950000000000003,0.9956214445193509,-6.559045613731664e-05,0.0934769429457175,-2.015388838238634e-05,0.0005572429440990978,-0.0113220895921567,-1.325232028051293e-05,0.00014155261297759279,0.00013090298723810462,9.922186164284806e-05,0.00016001019856808543
500,25.0,0.9956477226412946,-5.205630584341281e-05,0.09319663929262971,-2.1711580878082017e-05,0.0005330061131838395,-0.01119728468987196,-1.1057439846619816e-05,0.00014443893470495302,0.00012645217168294324,9.632370266548887e-05,0.0001614037602566796
501,25.05,0.9956801661521063,-3.9114889459819015e-05,0.09284937671322195,-2.315977412853711e-05,0.0005095777953389233,-0.01932358003305697,-9.272240892786181e-06,8.764165553909918e-05,0.004800417648195748,0.004777720506380028,9.793542168855559e-05
502,25.1,0.995745890510088,-2.7101297796904558e-05,0.09214183290000626,-2.4461979302992897e-05,0.0004454391165261688,-0.03897379376263144,-6.958862971910874e-06,5.3179560597342636e-05,0.007406179958714118,0.007346083407054428,5.9425784663203907e-05
503,25.150000000000002,0.9958623653426133,-1.7112416828892987e-05,0.09087433473498908,-2.5485055026730826e-05,0.0003670683533367649,-0.06302999755808741,-3.014646472072361e-06,0.0003168569946639983,0.008008698823527746,0.007939769779278745,0.00035254548199588977
504,25.200000000000003,0.9960307987385391,-8.626721492153399e-06,0.08900924225334424,-2.6245691182047483e-05,0.0003243702089730031,-0.08642683429798152,2.1166715588472654e-06,0.0007020068399662637,0.007754650315021546,0.007686884537067511,0.0007549406160570298
505,25.25,0.9962440494191012,-8.821617373106944e-07,0.0865897985051891,-2.6802342184660027e-05,0.00030415839620364944,-0.10741706413845624,7.499533858037554e-06,0.0010274557229563075,0.00724262139902535,0.0071800202915602695,0.00108225403533836
506,25.3,0.9964927111976956,6.460215732867313e-06,0.08367961078675258,-2.7193228119185497e-05,0.00029005772345332446,-0.12581233252325566,1.2495571402858812e-05,0.001260842048054707,0.0066843488222238946,0.006628316784655779,0.0013092511434704699
507,25.35,0.9967674892613133,1.3444937626513474e-05,0.08034036439708582,-2.7440260601869818e-05,0.0002752691303467149,-0.14184718189203077,1.6819476365639852e-05,0.0014216049602015675,0.006143631140614423,0.006095379234215019,0.0014613571511060052
508,25.400000000000002,0.9970598199855994,2.004415130002294e-05,0.07662713545276016,-2.756262672019031e-05,0.00025950778671546585,-0.15578937334950033,2.0394564829961396e-05,0.0015369630237713951,0.005633657879299273,0.00559358371785124,0.0015682638210641072
509,25.450000000000003,0.9973619375877641,2.6245387234427832e-05,0.07258903789168925,-2.7580673245897762e-05,0.00024372714899291494,-0.16785280715854428,2.3249807364582504e-05,0.0016251457256841097,0.00515571718439427,0.005123375905180991,0.0016488903768726044
510,25.5,0.9976668464365234,3.206741499507544e-05,0.06827054080038532,-2.7515048215638066e-05,0.00022987621671778928,-0.17820419752213298,2.5478173299375612e-05,0.001695351155350602,0.004707497894488474,0.004682351617524406,0.0017136559263220717
511,25.55,0.9979683049770848,3.7572563063225974e-05,0.06371236583079254,-2.738626784250919e-05,0.00021832479331389607,-0.1869878243586307,2.7172503467190986e-05,0.0017521567935027097,0.0042903909421514175,0.004271191424705875,0.0017653166474829133
512,25.6,0.9982608303384404,4.27991148741368e-05,0.05895182651912745,-2.7210598351080233e-05,0.00020767616708101686,-0.1943370316118827,2.8396262124619526e-05,0.0017980794608044293,0.0039027240287674778,0.0038885329956512425,0.0018064391656364333
513,25.650000000000002,0.9985396857749294,4.775852768983426e-05,0.05402313390991067,-2.7000565196745023e-05,0.00019715371028791146,-0.20037204332149755,2.921174580302725e-05,0.0018348426401417779,0.0035421961571693184,0.003532149134337013,0.0018389921817537592
514,25.700000000000003,0.9988008543012186,5.244792798662592e-05,0.048957698580650265,-2.6765917917720483e-05,0.00018628787278479904,-0.20520233727346412,2.9691964895634164e-05,0.0018634332820177757,0.003207234471189669,0.0032003408050569854,0.0018641280434028094
515,25.75,0.999041006837961,5.6854678172066737e-05,0.04378434800799726,-2.6513854016520366e-05,0.00017479203830115275,-0.2089296973427775,2.9917655659867916e-05,0.0018846045258181724,0.0028964899188650708,0.0028917994480408492,0.001882709303256731
516,25.8,0.9992574641913687,6.096278496263586e-05,0.03852949982118894,-2.6249433956508246e-05,0.00016268613848291897,-0.2116486682590205,2.9966046331065948e-05,0.0018992464454635686,0.002608397689243999,0.0026051508515053715,0.0018956159407592054
517,25.85,0.999448152660556,6.47600268367868e-05,0.03321734242307797,-2.5976161566825114e-05,0.00015021169182839912,-0.21344595983807463,2.990186460248103e-05,0.0019083187685209548,0.002341234766088885,0.002338876587255833,0.0019036726517438203
518,25.900000000000002,0.9996115561029628,6.82410929398132e-05,0.02787002299627083,-2.569642939677485e-05,0.00013764852487651617,-0.21440065772500846,2.9774107351086337e-05,0.0019126450252633963,0.002093388854786233,0.0020915310497367063,0.0019075155361646264
519,25.950000000000003,0.9997466674714045,7.140700680733268e-05,0.022507815030598805,-2.541180856276499e-05,0.00012521452346018143,-0.21458564912001582,2.9616960019674758e-05,0.0019128219268091775,0.0018636495794522832,0.0018620335547908737,0.0019075664769308731
520,26.0,0.9998529410239656,7.426327796234737e-05,0.01714924995189262,-2.5123267267188063e-05,0.00011305304480311367,-0.214068624157716,2.945238239016354e-05,0.0019094100727095917,0.0016508683866159745,0.001649337532163222,0.0019042469846561616
521,26.05,0.9999302449235472,7.681824191019462e-05,0.0118112380137518,-2.4831357117039336e-05,0.00010125099360320727,-0.2129122819491261,2.9293024364670606e-05,0.0019029197092722734,0.0014539414534754428,0.0014524142680620365,0.0018979665614465844
522,26.1,0.9999788148822839,7.908189165698105e-05,0.006509183898059468,-2.4536365626811217e-05,8.985809672556334e-05,-0.21117464537983885,2.9144941604566817e-05,0.0018937792551259095,0.0012718389247972155,0.0012702861003533517,0.0018890855530317152
523,26.150000000000002,0.999999209531597,8.106514339718852e-05,0.001257094146010163,-2.4238432580412165e-05,7.890169321928635e-05,-0.2089094043840679,2.900974190639796e-05,0.0018823470782686,0.0011035703594766322,0.0011019978533843482,0.0018779178623794597
524,26.200000000000003,0.9999922679078813,8.27794035446999e-05,-0.003932323462087444,-2.393763358917541e-05,6.839590848198086e-05,-0.20616634628896996,2.888623290504211e-05,0.0018688829006909189,0.0009482349225685285,0.0009466693092021052,0.0018646970139848677
525,26.25,0.9999590692870249,8.423630466614309e-05,-0.009047570015461486,-2.363403392489083e-05,5.834624260651185e-05,-0.20299160322431267,2.8771693394116084e-05,0.0018536027441724413,0.0008048974458236133,0.0008033746989029701,0.001849625631558927
526,26.3,0.9999008954840809,8.54475140867027e-05,-0.014078272232054458,-2.332771721935295e-05,4.875093224524921e-05,-0.19942829862097786,2.866294630319926e-05,0.0018366052823084406,0.0006728901927466317,0.0006714439913189859,0.0018328007336102688
527,26.35,0.9998191954690878,8.642457650453261e-05,-0.0190151180632114,-2.301879370708873e-05,3.960367156464949e-05,-0.1955170271209206,2.85570711486275e-05,0.0018180100690613457,0.0005515323010762262,0.0005501907448608605,0.0018143461940024225
528,26.400000000000002,0.9997155523355686,8.717885328278555e-05,-0.02384979255156727,-2.2707397659350074e-05,3.089747181783274e-05,-0.19129564517572378,2.8451563089623505e-05,0.001797974817079999,0.00044009280223536966,0.0004388798747593468,0.0017944241868438824
529,26.450000000000003,0.9995916527509696,8.772153519672001e-05,-0.028574915892982215,-2.2393682245534725e-05,2.262678750448238e-05,-0.1868000718103982,2.834434544962792e-05,0.0017765455328965047,0.00033826287484268276,0.00033719802266991806,0.0017730863807561012
530,26.5,0.9994492580897636,8.806374817377313e-05,-0.033184009564039225,-2.207781971175492e-05,1.479509211430868e-05,-0.18206516666599679,2.823285009089655e-05,0.0017548651973901955,0.0002468664044510735,0.000245987392531673,0.001751465501252945
531,26.55,0.9992901766182591,8.821675400719996e-05,-0.037671486005064626,-2.1760022813163944e-05,7.406125303477555e-06,-0.177126563236038,2.8113699333760775e-05,0.0017369675222454264,0.0001706330347782729,0.00016997879984624505,0.0017335875450821441
532,26.6,0.9991162356072946,8.819159889868303e-05,-0.04203267398332867,-2.1440557081054726e-05,4.346030416936558e-07,-0.17201994928599712,2.798548608656268e-05,0.0017278971018958934,0.00011409296961136783,0.00011364681938333317,0.0017245291149451155
533,26.650000000000002,0.9989292584513795,8.799836937348141e-05,-0.046263750083819756,-2.111969188710919e-05,-6.161132486637233e-06,-0.16677486723500504,2.7850493747590857e-05,0.0017292815961000457,7.585673250070793e-05,7.556548937331998e-05,0.0017259577631911732
534,26.700000000000003,0.998731051833946,8.764629411268395e-05,-0.050361534138519896,-2.079761880364251e-05,-1.2402232539763405e-05,-0.16141258551894688,2.7712828151085396e-05,0.0017386246767694105,5.1257824303371194e-05,5.1072191344076205e-05,0.0017353909061012707
535,26.75,0.9985233967180196,8.714437082249187e-05,-0.05432333116946101,-2.04744048936759e-05,-1.8288057375710162e-05,-0.155950626140465,2.7576232077099442e-05,0.0017518405912750141,3.58802327247937e-05,3.576592517261241e-05,0.001748734734984827
536,26.8,0.9983080371384937,8.650168267411898e-05,-0.058146893284249115,-2.014999961221309e-05,-2.3813715520591897e-05,-0.15040664955291336,2.744329077058764e-05,0.0017653616029751765,2.6489996324454037e-05,2.6425748451897757e-05,0.0017624068571798727
537,26.85,0.9980866673198988,8.572736503895656e-05,-0.061830436424035795,-1.982426884113155e-05,-2.8978992807469115e-05,-0.14479918164803654,2.73154894104324e-05,0.001776813722610471,2.0906316934737297e-05,2.0879919989563454e-05,0.0017740208795402894
538,26.900000000000002,0.9978609195746391,8.483047183929462e-05,-0.06537265249953728,-1.949702951035308e-05,-3.37888384508284e-05,-0.1391468898861472,2.7193497788117057e-05,0.0017849207555655333,1.7755057839902483e-05,1.7760664246604755e-05,0.0017822918588886584
539,26.950000000000003,0.9976323542568194,8.381986976643634e-05,-0.06877270118878465,-1.9168075906534954e-05,-3.825151315160945e-05,-0.1334678239763919,2.7077367565843554e-05,0.0017892261199318436,1.6295130885338835e-05,1.6332441976937906e-05,0.0017867563322997054
540,27.0,0.9974024518666568,8.270418016091604e-05,-0.07203018740182504,-1.8837198410326827e-05,-4.2376708373207655e-05,-0.1277790400242928,2.6966731843763202e-05,0.0017895411508990701,1.5998817829330087e-05,1.6070653521037965e-05,0.0017872221866361915
541,27.05,0.9971726069413991,8.149176125806828e-05,-0.07514513335181855,-1.850419389436395e-05,-4.617440184359985e-05,-0.12209649359520429,2.6860998021813938e-05,0.0017858572570614243,1.6506955935545925e-05,1.6617952432669828e-05,0.0017836789915794103
542,27.1,0.9969441234618002,8.019070604357074e-05,-0.07811794943283247,-1.8168871344906994e-05,-4.9654642416683735e-05,-0.11643503191201278,2.6759448096784703e-05,0.0017782623590422344,1.7564150841911654e-05,1.7719925409879346e-05,0.0017762136233923022
543,27.150000000000002,0.996718211586081,7.8808840478447e-05,-0.08094940556152523,-1.7831055494025295e-05,-5.282762974833074e-05,-0.11080842444699535,2.666128515223591e-05,0.0017669180423928003,1.900106054730626e-05,1.920792954137877e-05,0.0017649868610067222
544,27.200000000000003,0.996495985569734,7.735371997890271e-05,-0.08364060354057504,-1.7490589748363206e-05,-5.5703770458382584e-05,-0.10522940372057676,2.6565657014145275e-05,0.0017520193328714037,2.069524343069712e-05,2.095995080780599e-05,0.0017501931770179842
545,27.25,0.9962784627508301,7.583262532385525e-05,-0.08619295059798948,-1.7147338613633146e-05,-5.8293665865144434e-05,-0.09970971018526995,2.647167245281437e-05,0.0017337800520636137,2.255780290439561e-05,2.2887425682351252e-05,0.0017320459626461633
546,27.3,0.9960665634860563,7.425255962809357e-05,-0.08860813417214268,-1.680118972802282e-05,-6.060805552509033e-05,-0.09426013609505564,2.6378411869714987e-05,0.0017124248681165317,2.4523659340410664e-05,2.4925498394177995e-05,0.001710769598305696
547,27.35,0.9958611119372537,7.262024683223382e-05,-0.09088809786703811,-1.6452055558924765e-05,-6.265775651461378e-05,-0.08889056686146996,2.6284929508593776e-05,0.0016881917133664056,2.6553850460082655e-05,2.7035508113349296e-05,0.0016866016842236396
548,27.400000000000002,0.9956628376074059,7.094213145194664e-05,-0.09303501856323182,-1.6099874967590307e-05,-6.445363627737051e-05,-0.08361002265456992,2.619025838951955e-05,0.0016613067577825335,2.861079927609112e-05,2.91800274671322e-05,0.0016597682097644702
549,27.450000000000003,0.9954723775286136,6.922437917247667e-05,-0.09505128467561577,-1.57446145422406e-05,-6.600653765914181e-05,-0.07842669864602353,2.609340853217625e-05,0.0016320185757082337,3.069131764191135e-05,3.135621955639441e-05,0.0016305174427784788
550,27.5,0.9952902790117804,6.747287940293405e-05,-0.09693947552167584,-1.5386269911807306e-05,-6.732726018866002e-05,-0.07334800537627999,2.599336277558065e-05,0.001600567331957006,3.27967934185738e-05,3.356574837623361e-05,0.0015990892720245404
551,27.55,0.9951170028687625,6.569324754514528e-05,-0.09870234180665664,-1.5024867098910392e-05,-6.842652632414034e-05,-0.06838060779794958,2.5889072104766696e-05,0.0015672025130858518,3.494931001531943e-05,3.58311487717081e-05,0.0015657328043880737
552,27.6,0.9949529270314863,6.389082901594988e-05,-0.10034278714408833,-1.4660463873959669e-05,-6.931493928573474e-05,-0.06353046130480133,2.5779450371768343e-05,0.0015321652012425205,3.7173535048986106e-05,3.817752091317692e-05,0.0015306887434233646
553,27.650000000000002,0.9947983504981748,6.207070346153828e-05,-0.1018638505360791,-1.429315108916538e-05,-7.00029623377452e-05,-0.058802844211140196,2.5663375029762248e-05,0.0014956891368514986,3.949619335170457e-05,4.063203363561327e-05,0.0014941904754781977
554,27.700000000000003,0.9946534975472273,6.023769003722804e-05,-0.10326868969553667,-1.392305384304651e-05,-7.050087443608113e-05,-0.054202385703873444,2.55396892923431e-05,0.001457997505110305,4.1941623194198615e-05,4.321943798825433e-05,0.0014564608772881357
555,27.75,0.9945185221621083,5.839635313899559e-05,-0.10456056512542697,-1.3550332446316473e-05,-7.081877744804962e-05,-0.04973309302930386,2.540721010429046e-05,0.0014192949358711804,4.452449062768985e-05,4.595467342515221e-05,0.001417704390444777
556,27.8,0.9943935126046355,5.6551007658476495e-05,-0.10574282497872009,-1.3175183125225265e-05,-7.096659997831731e-05,-0.04539838114733036,2.526474169397667e-05,0.0013797690937184998,4.7252307225829135e-05,4.884536471674549e-05,0.0013781086639251254
557,27.85,0.9942784960759172,5.470572458040307e-05,-0.10681889074595764,-1.2797838294420259e-05,-7.095406480322237e-05,-0.04120110379285042,2.5111091285480664e-05,0.001339594522145929,5.0129344778546574e-05,5.18957284782328e-05,0.0013378484162912354
558,27.900000000000002,0.9941734434133691,5.2864337033781825e-05,-0.10779224377241961,-1.241856633909466e-05,-7.079069341089765e-05,-0.03714358433463987,2.4945087450595816e-05,0.0012989287622792425,5.315263220112727e-05,5.510250465748158e-05,0.0012970815743410687
559,27.950000000000003,0.9940782737798443,5.10304459177307e-05,-0.10866641258104011,-1.20376709353136e-05,-7.048579395482867e-05,-0.03322764555809642,2.4765599716812168e-05,0.0012579171560506456,5.631626947194685e-05,5.8459308298129204e-05,0.0012559540933803773
560,28.0,0.9939928593077386,4.9207426224643285e-05,-0.10944496095960418,-1.1655489785705206e-05,-7.004843416915453e-05,-0.029454638078363907,2.4571558237054858e-05,0.0012166923345674568,5.9610543303300197e-05,6.1955719680667e-05,0.0012145994400154505
561,28.05,0.9939170296652919,4.739843330730371e-05,-0.11013147677470396,-1.1272392842387907e-05,-6.94874583636639e-05,-0.025825467750877917,2.4361973459615294e-05,0.0011753722046366393,6.301965219134612e-05,6.557500878170466e-05,0.0011731365613044014
562,28.1,0.9938505765160103,4.560640921300977e-05,-0.11072956148224637,-1.0888780036931257e-05,-6.881141649686606e-05,-0.0223406221237842,2.4135952726945894e-05,0.0011340698291330469,6.6531194749649e-05,6.930373067102616e-05,0.0011316797613833806
563,28.150000000000002,0.9937932578465435,4.38340904765773e-05,-0.11124282030257439,-1.0505078441759551e-05,-6.802860334431623e-05,-0.01900019589509493,2.3892715588346998e-05,0.0010928818896818594,7.012436522314628e-05,7.311980194840698e-05,0.0010903270859944727
564,28.200000000000003,0.9937448021416547,4.208401346901771e-05,-0.11167485303428752,-1.0121739312711344e-05,-6.714708953671531e-05,-0.015803915889345137,2.3631606505909356e-05,0.001051897128733623,7.377829173717722e-05,7.700099632612891e-05,0.0010491687814223856
565,28.25,0.9937049123875326,4.035852146518023e-05,-0.112029245490444,-9.739234673712535e-06,-6.617459632639707e-05,-0.012751165315414602,2.3352102232056502e-05,0.0010112025106383284,7.74777640318997e-05,8.093072671895205e-05,0.0010082934113777248
566,28.3,0.9936732698902743,3.865977283060073e-05,-0.11230956152174307,-9.358053594111202e-06,-6.511860414384187e-05,-0.009841006344641174,2.3053818557498907e-05,0.0009708696729593056,8.119907311136079e-05,8.488373481601577e-05,0.0009677742155465302
567,28.35,0.9936495378992243,3.6989745792723986e-05,-0.11251933559458055,-8.97869866882061e-06,-6.39863296520027e-05,-0.007072203038367529,2.2736515095909733e-05,0.000930969977555479,8.492573752702271e-05,8.884204953006088e-05,0.0009276842647494984
568,28.400000000000002,0.9936333650231578,3.535024594610221e-05,-0.11266206593274611,-8.60168211941485e-06,-6.278472735977542e-05,-0.004443243022452072,2.2400095218230076e-05,0.0008915626540636829,8.863526129646472e-05,9.278163592967129e-05,0.0008880844059168013
569,28.450000000000003,0.9936243884368217,3.374291191015052e-05,-0.11274120817096815,-8.227522135771965e-06,-6.152043698991397e-05,-0.0019523589491471768,2.2044602440695523e-05,0.0008527087259676883,9.231403177743975e-05,9.668748416431113e-05,0.0008490373102815062
570,28.5,0.9936222368713462,3.216922331447065e-05,-0.11276016952562601,-7.85673903663936e-06,-6.019987388925945e-05,0.00040245218972333164,2.1670217493342154e-05,0.0008144563638254838,9.594063647888363e-05,0.00010053667999101948,0.0008105926660022326
571,28.55,0.9936265333927811,3.063050465402702e-05,-0.11272230341275506,-7.489851963431177e-06,-5.882919126035116e-05,0.0026234089918805445,2.127725275653434e-05,0.0007768567487690051,9.950382122721798e-05,0.0001043166879695486,0.0007728031875319809
572,28.6,0.9936368979611535,2.912793334890735e-05,-0.1126309045653435,-7.127375275455608e-06,-5.741425761383863e-05,0.004712927062354728,2.086614447059923e-05,0.000739952954941124,0.00010298871082079548,0.00010801133628097916,0.0007357133223902491
573,28.650000000000002,0.9936529497794554,2.7662546167154628e-05,-0.11248920456764692,-6.76981534788303e-06,-5.596054217299938e-05,0.006673599845948676,2.0437439534965445e-05,0.000703806969741144,0.0001064062947591606,0.00011163065707987853,0.0006993863553120125
574,28.700000000000003,0.9936743094252312,2.62352534586056e-05,-0.11230036788560085,-6.417666888961298e-06,-5.447279179114683e-05,0.00850817905459212,1.9991778405088354e-05,0.0006685225754559939,0.00010981438726802807,0.00011523173196927689,0.0006639272443954485
575,28.75,0.9937006007815252,2.484685330910791e-05,-0.11206748827227224,-6.071409362183165e-06,-5.2955526272579596e-05,0.010219563297813705,1.952991445889318e-05,0.0006341626039276945,0.00011323253528238348,0.00011883254438484148,0.000629400245557892
576,28.8,0.9937314527861348,2.3498028669631523e-05,-0.11179358541690482,-5.731504488041103e-06,-5.1413492823979295e-05,0.011810784721549943,1.9052743666178086e-05,0.000600764672743175,0.00011666108127618352,0.00012243174159310392,0.0005958445675858691
577,28.85,0.9937665009853398,2.2189343058452845e-05,-0.11148160200413244,-5.398393512686119e-06,-4.985147868697396e-05,0.013284989958370994,1.8561307719731736e-05,0.0005683530398884602,0.00012009294194304887,0.00012602068649576634,0.0005632860769913561
578,28.900000000000002,0.9938053888944978,2.092124195062446e-05,-0.1111344012155876,-5.072493942492838e-06,-4.8274108016867815e-05,0.014645422949087503,1.8056782428762352e-05,0.0005369446878670194,0.00012351838304978507,0.0001295883102800524,0.0005317432163013494
579,28.950000000000003,0.9938477691809939,1.9694057265212962e-05,-0.11075476459649318,-4.754196315519104e-06,-4.668579826243654e-05,0.01589541137041609,1.754045854749548e-05,0.0005065504603579023,0.00012692503545759748,0.00013312113685690037,0.0005012280464133602
580,29.0,0.993893304683045,1.8508012241143286e-05,-0.11034539023141067,-4.443861451650297e-06,-4.5090732239334824e-05,0.017038352944359687,1.7013718422855522e-05,0.00047717926447752077,0.00013030302317306708,0.00013660848095934462,0.00047175043526840184
581,29.05,0.9939416692705572,1.7363226894085747e-05,-0.1099088912418628,-4.141818181998288e-06,-4.349289911883554e-05,0.018077703606785622,1.647801791959994e-05,0.00044883511684246227,0.0001336402712750554,0.00014003755520099878,0.0004433151880980163
582,29.1,0.9939925485629696,1.6259721811673713e-05,-0.10944779454258982,-3.848361628197107e-06,-4.18961170492527e-05,0.019016965404673247,1.5934871148938986e-05,0.00042152075917550706,0.0001369277967565961,0.00014339888208267672,0.0004159256583736351
583,29.150000000000002,0.994045640505782,1.5197423020381472e-05,-0.10896453991386577,-3.563751746202531e-06,-4.0303968220986605e-05,0.019859673656154382,1.5385836399147755e-05,0.0003952412785883767,0.0001401623664753743,0.00014668886937854392,0.00038958744029365103
584,29.200000000000003,0.9941006558192196,1.4176167408711593e-05,-0.10846147934270671,-3.2882120587378373e-06,-3.87198537367769e-05,0.020609387071900763,1.4832509459191792e-05,0.0003699968524556217,0.0001433385035002618,0.00014990167549446047,0.00036430114316941885
585,29.25,0.9941573183320143,1.3195705984031951e-05,-0.10794087658902138,-3.021928713711468e-06,-3.7147050080462924e-05,0.021269677789397885,1.4276521135402308e-05,0.00034578490988661204,0.0001464514052786048,0.00015303216014660628,0.00034006461250337875
586,29.3,0.9942153652056777,1.2255707172657452e-05,-0.10740490700111435,-2.765049569158279e-06,-3.5588675083185424e-05,0.02184412115780521,1.371953614219381e-05,0.0003226010863508123,0.00014949743254308507,0.00015607636328890861,0.00031687390772881704
587,29.35,0.9942745470590216,1.135576134371827e-05,-0.10685565756419252,-2.517683147640966e-06,-3.404762168206601e-05,0.022336286227430592,1.3163252683638705e-05,0.0003004410564963336,0.0001524759438921981,0.00015903335014696326,0.00029472514573716785
588,29.400000000000002,0.9943346280024498,1.0495387226700239e-05,-0.106295127165697,-2.2798973622251125e-06,-3.2526481458428416e-05,0.022749727628839197,1.2609404841820092e-05,0.00027930122575510805,0.0001553892458902469,0.00016190510052466731,0.00027361524564891235
589,29.450000000000003,0.9943953855943619,9.674040269507885e-06,-0.10572522703216679,-2.0517179145458257e-06,-3.1027456703002205e-05,0.023087979032361015,1.2059768824674854e-05,0.00025917983903832716,0.00015824349767641367,0.0001646973917933033,0.0002535430769926927
590,29.5,0.9944566107290007,8.891123557641628e-06,-0.10514778131655139,-1.8331262316946899e-06,-2.955224246939925e-05,0.023354546994256275,1.1516171483838564e-05,0.00024007895525242313,0.00016105068159019993,0.00016742175655922248,0.00023451146218600712
591,29.55,0.9945181074648317,8.146001848000044e-06,-0.10456452781351934,-1.6240568495830512e-06,-2.8101898523929767e-05,0.02355290711971271,1.0980499811310625e-05,0.0002220051047699194,0.00016382795486418573,0.00017009483039608807,0.00021652783542716071
592,29.6,0.9945796928070687,7.4380184222636796e-06,-0.1039771187331356,-1.424394298908102e-06,-2.6676760958828295e-05,0.023686502141864917,1.0454707522091941e-05,0.0002049703597881271,0.00016659866042763392,0.0001727394053510177,0.0001996052326914701
593,29.650000000000002,0.9946411964504647,6.766513163980207e-06,-0.10338712152899747,-1.2339698042343998e-06,-2.527643711159281e-05,0.02375873880702982,9.940814352291856e-06,0.00018899512539554498,0.00016939570469400907,0.0001753878781845183,0.00018376496048519252
594,29.700000000000003,0.9947024604876654,6.130838512956681e-06,-0.10279601978147422,-1.052558469562151e-06,-2.390002575143714e-05,0.023772988082454434,9.440883474971582e-06,0.0001741026165571329,0.0001722531899498835,0.00017807415560245433,0.0001690306177533467
595,29.75,0.9947633390961965,5.530367043346978e-06,-0.10220521405780439,-8.798783194094837e-07,-2.2546536685157975e-05,0.02373258352961644,8.956967435657543e-06,0.00016031719769724152,0.0001752075595432173,0.00018083511014058644,0.0001554260781228195
596,29.8,0.9948236981926186,4.964487835604463e-06,-0.10161602290410059,-7.155922275795482e-07,-2.1215383102939853e-05,0.023640813399071734,8.49102439634483e-06,0.00014766164600113016,0.00017829549786527518,0.00018370878608939064,0.00014297241348564194
597,29.85,0.9948834150488162,4.432590716144418e-06,-0.1010296840650734,-5.593134963475115e-07,-1.9906860971558833e-05,0.023500910368664175,8.044809413809216e-06,0.0001361529209907881,0.0001815500082000419,0.0001867307341088724,0.00013168344808787085
598,29.900000000000002,0.9949423778705088,3.934040575429044e-06,-0.1004473559777726,-4.1061531427475663e-07,-1.8622461603809784e-05,0.023316039820963648,7.619753212967689e-06,0.0001257969886944429,0.00018499556106960836,0.00018992928140389306,0.00012156059323660091
599,29.950000000000003,0.9950004853399271,3.46814766390431e-06,-0.09987011956591947,-2.6904354626393735e-07,-1.736488861649954e-05,0.02308928762382306,7.2168483134115194e-06,0.00011658388415465703,0.00018864331853246568,0.0001933206520622323,0.00011258819860815752
600,30.0,0.9950576461276583,3.0341417692152977e-06,-0.09929898032831377,-1.3413157750568587e-07,-1.6137752568750164e-05,0.022823649073281136,6.836565566280968e-06,0.00010848442211348062,0.00019248766050876078,0.00019690512386224133,0.00010473079995185337
601,30.05,0.9951172971574411,2.6322873874771e-06,-0.0986993971222571,-4.54749381333203e-09,-1.4804802214700526e-05,0.026697887350746553,6.555047415503621e-06,0.0024155163000168216,0.00011679943694427348,0.00011947983335198665,0.002413620791204913
602,30.1,0.995193901023814,2.248515241111432e-06,-0.09792397177738768,1.2151566830555144e-07,-1.541603108406575e-05,0.03636611236145436,6.349222008352512e-06,0.003686671615993945,7.097193954399632e-05,7.260090016906134e-05,0.003683778482598458
603,30.150000000000002,0.9952967857883918,1.8238008238553683e-06,-0.09687266333791349,2.383155687787586e-07,-1.7370571952532795e-05,0.04822114738752811,6.061543441340059e-06,0.003967261651052108,0.00020371189460168204,0.00020721846967244987,0.003962871235099424
604,30.200000000000003,0.9954267832017636,1.3632372978381425e-06,-0.09552761074392001,3.4299008170706573e-07,-1.823900396193696e-05,0.05969590018110138,5.617415770183107e-06,0.003825873543362269,0.0004016862524417222,0.00040734049820512886,0.0038201066252474274
605,30.25,0.9955805232038357,8.977986614471979e-07,-0.09391180669057037,4.346438915211821e-07,-1.792803868433031e-05,0.06991174102487434,5.040663615786591e-06,0.0035587210217775714,0.0005684008417661459,0.0005755371831563285,0.003552006772788677
606,30.3,0.9957536188755309,4.5080259939256694e-07,-0.09205833209123752,5.126557577737217e-07,-1.697263226741469e-05,0.07878958842530495,4.38444653218945e-06,0.0032745907589817993,0.000685058707727392,0.0006928872779579192,0.003267380543776723
607,30.35,0.9959418763974255,3.21292076454295e-08,-0.08999880636217408,5.764572234073789e-07,-1.582072887245579e-05,0.086464757362514,3.7001317357497207e-06,0.0030021962831246157,0.0007647137182936253,0.0007726293972140101,0.002994930042571834
608,30.400000000000002,0.9961415395239323,-3.560346431510513e-07,-0.08776126578335433,6.259327164481113e-07,-1.4648946625163628e-05,0.09307631895733867,3.0282381827072203e-06,0.002745886742409467,0.0008225168469923913,0.0008301158305833794,0.002738929519013327
